Date,SPX,AAPL,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANSS,APH,ATVI,AVGO,CDNS,CERN,CRM,CSCO,CTSH,CTXS,EA,FFIV,FLIR,FTNT,GLW,GRMN,HPQ,IBM,INTC,INTU,IPGP,IT,JNPR,KLAC,LDOS,LRCX,MCHP,MSFT,MSI,MU,MXIM,NTAP,NVDA,ORCL,QCOM,SNPS,STX,SWKS,TEL,TTWO,TXN,TYL,VRSN,WDC,XLNX,XRX,IXN,IGM,IGV,XNTK,XLK,XSD,VGT,RYT,XSW
2015-04-21,1.049612765861792,0.30489088591303015,-0.2970505482332974,-0.11847445805909096,-0.3021672991369251,0.959154775612753,-0.8762172523798599,0.4242505675679994,0.06956040881228996,0.4337220715750268,-0.9507112180798206,0.09378343664110571,0.29633758332941845,-0.16401724614022156,0.00911943171650941,-0.19089908711717002,-0.008960598237854275,-0.12645208222028764,-0.15059087195163717,-0.3874683099027688,-0.02937998439648436,-1.1855683250949998,0.16619093275628594,0.020687411538944357,-0.15156048759831098,1.3889990571022421,0.4989416614244304,0.051188307108194865,-0.3203315137635098,0.06773148872557379,0.09968295861455663,0.7130815143773069,-0.056069743819086394,-2.022293509228601,-0.42306339901468915,0.16572176682416573,0.12117367634028088,-0.24458704445522342,-0.21578713472938318,-0.027329930965891876,0.2886086675587795,0.0003794083685874831,-0.06472029585315639,0.25470418808207607,0.3039741021681912,-0.0206200994379922,-0.5898046000097514,-0.16002182942562795,0.43821774071514014,0.20902462044831674,0.07583449356778933,-0.3780782884499756,-0.3542946735490453,1.4959187211981386,-0.04195433309979261,0.1723442288177524,-0.6541494692823143,0.0689432078161995,0.6880213778963129,-0.0010900441060724257,0.4332999209257021,-0.6167218800035277,-0.3061744840825111
2015-04-22,0.18198539220694296,-0.17513486173092635,-0.18562750170332507,0.4464319293234421,0.003992393331543116,-0.11175238054266462,0.3303568788185931,0.42282382748175157,0.23207295559548285,-0.7609963095757887,0.3174540890520389,-0.33826348754937435,0.7550183577459667,0.20933894632116393,-0.11773297599148722,0.8087270873295181,0.6377980099065179,-0.023133315834201102,-0.014978459001107669,-0.19369121187986835,0.028470534743613718,0.20864023652149633,0.5897329744271289,0.5098502161888173,0.08516042218130632,0.12067616921630342,-0.06150499843050854,0.6062917037906079,0.0841498575793884,0.11531404559487682,-0.07966926611520223,0.5187251932739803,-0.3453502710052831,0.09246342864039071,-0.33968729262222697,0.0033883863682126537,-0.05207432552994085,-0.7351006370206679,-0.7646973226492377,-0.10321928241789383,0.002702145284730559,0.29346783146252076,0.010128264948994653,-0.12860229690754252,0.3537279850920185,0.0415877866999857,-0.20815990306157534,-0.1496345049970498,0.07468703106590169,-0.1678333934412085,-0.10719650818529758,-0.016832567224218477,0.3990351119532025,-0.40585215504086203,-1.3203399206116808,-0.19586974257937934,0.04715596716448888,-0.08693784547390097,-0.8398015352810241,0.43752477763692,-0.6073476568412135,-0.3980409531911069,0.3699720832294923
2015-04-23,-0.42049776410286815,0.08088841628998422,-0.46163962778573425,0.6036163587440703,-0.4721529320837034,-0.050326924274053116,0.23865539384932918,-0.28159895049384187,-1.2015108455472592,-0.12939066421584447,-0.8328828851666081,0.6517720294925735,-0.1851876771283864,-0.37178877723456566,0.10825831805191684,-0.04301063899386352,0.10852677851545928,-1.6753963496373854,-0.03476724309549526,-0.43061023380660596,0.37831181928265,-0.2644080840094722,-0.6989078077037028,-0.17869017685416577,-0.05323213886020018,-2.26606197603263,0.5121873740525769,0.39887650087135734,-0.42882025431401816,-0.3033936445771734,0.8314709742039117,-0.44293050122152794,0.19797068182807243,0.4749457189556347,-0.6697438710649403,-0.7366431380190703,-0.4062213891942628,-0.009426507602581014,-0.5424406155536352,-0.2649229838580571,0.2841246973761966,0.3056031204456854,-0.20506785790525492,0.6342231238785431,-0.24541282592451294,-0.1471980412645029,2.317658709584593,-0.1288811881255314,2.2492627093981112,0.37654486510646495,0.04817512249324698,-0.022206653085175238,0.9458344827363574,-1.3703485259051744,0.1673778994889244,-0.43300346492850145,-1.215588178794496,-0.21786303871758012,-0.7091408268135856,0.5587891865549716,-0.21707927517838324,0.35907422377228193,-0.7373050096277397
2015-04-24,-0.8456180421183223,-0.2785154093656894,-0.02857566014411605,0.4769873500516525,0.11179437667139724,-0.4965052052075406,0.5001323471671689,0.08918384563601081,0.7184896704001725,-0.40587015656734904,-0.7058335786346269,0.4159762174757648,-0.3918573175568212,-0.20162422570239458,-0.15229058763680817,-0.42948694798698533,1.0493914673841236,0.19787964477217876,-0.031207950603107302,-0.14106720017005242,-0.20146136644802212,0.06557761364426705,0.4742703310813452,0.519606468883617,0.01235232462446959,0.1722226859446752,0.2479042089208032,-0.08040730926183598,-0.6687424226472397,0.18640889746639203,-4.653188511045852,-0.7950972280989899,0.24724764267247462,0.01702356790920067,-1.2623945812359902,-3.9937686244257184,-0.06712742858577044,0.2374334784754126,-3.782727154839624,0.16543297235020551,0.3212715061199267,0.40014673915698395,0.03402868360781158,-0.5574126719384809,0.15121168943010094,-0.34823886088172346,-0.39527109436939317,-0.08019220883490022,-0.09926137963593203,0.4820137491297321,0.6812878708734745,-0.028208885060513802,1.0050274731558355,5.609521147827053,-2.068856094646438,-2.0068282081675095,-0.6285832373137409,-0.8858021279993243,-2.0007110922763722,-2.277830538215027,-1.5330901739304077,1.9384634670171876,0.2025286864776782
2015-04-27,0.9581043021706541,-1.0183045906412038,-0.01123235394673101,-0.06724244806265026,1.769473694608434,0.8739539581244377,-0.6548500615596343,-0.269889556774413,0.652490632131955,0.12340521857384404,0.9885866307145803,-0.08560957349527212,-0.48244016805588424,0.17032242099088674,-0.0012395855634520806,-0.23589963825491558,0.11245108468123965,0.01539037231895013,0.004504817259998314,-0.038235326712606564,0.19973367228108616,0.33066835021369095,0.1557570372027424,-0.2790956110347174,-0.04838512307260646,-0.4624375064308905,-0.7903924790752206,0.1268442955071799,-0.05135477180826806,0.05248545089347704,-0.2909108294669883,0.7899132521175969,0.07142233150995517,0.03998382746011801,0.12438067592400556,-0.039425898902752964,0.3027594741410617,-0.17246083148631702,0.3060599893483898,-0.45915776203270847,-0.3381832701797291,-1.1205604242313658,0.529760976156712,-0.5686175927031878,0.15614741878781732,-0.07429108875368952,-0.1806619756803244,-0.0373254471765544,-0.4722666914654792,-0.5342776753726172,-0.28977815035928967,-0.11040993716045047,-0.49078933584218754,0.8631708446899514,-0.5047064077508714,0.07169531609193636,0.24450090618796078,0.14823682224487145,-0.46460572893901547,0.15024627337544652,-0.2545998436817779,0.6088558577809405,0.984669775228241
2015-04-28,-0.28144576905240554,1.1299889509613688,-0.09424303756130807,-0.1137514501716521,0.1001691864963527,-0.9085382097015123,-0.05122304114838081,0.17996648631388112,0.5028882733581366,-0.36334350379611363,1.3080028878102494,0.4072613146453826,0.997555398337868,0.07786451321534131,-0.34426526964321136,-0.7106896107484049,-0.4135016210659037,-0.14342603722789432,0.34806948263015847,0.08007348826423032,0.12527209973106707,-0.08228863002450787,0.7146160689912905,-0.7282434743744701,0.1518308242648232,-1.1648457758061417,-0.6915159483228642,-0.1307229095418597,-0.6593936798239797,-0.034854401085461374,-0.2851876774070228,0.2347997852479744,0.41010217185101383,0.03160847552790277,0.5521904855153734,-0.10123271563463526,-0.17561953896286606,0.36814400086976573,-0.007277542478043467,-0.3492379006469315,-0.019390227844347328,-1.221943729426351,0.1519482972604851,0.3376208971150882,-0.43316506264112536,-0.007175084219183854,1.2268093028612392,0.30156905055587246,0.36513801159619574,-1.2980070625250153,0.017126282601429666,-0.31262083158873083,0.08052815508133247,-0.3372833961707172,0.5251217204954234,0.23340677512921648,0.024237266488572336,-0.425810348844073,-0.12134276974736646,0.11021773654606885,0.15709403187726875,-0.542989077534137,0.2355589791443542
2015-04-29,0.7492784866330268,0.7251823327457614,-0.045837740128256324,0.15600483440945195,0.8812235471574753,-0.7410020086680208,-0.05294937429835625,0.08588567880639976,-0.320165159335537,-0.13221237376460288,1.0182651351194285,0.01748460488377772,0.560521140714484,0.030572143207473788,-1.7035314111019932,0.4281815079415506,0.2336426998195404,-0.4073386419729601,0.16768325947239174,0.32465058949987474,-0.05710313684018883,0.0981140119684776,0.6899798900924135,1.2417904248531846,0.1721255085702706,-0.24521641475025613,0.05243144907919585,-0.15688581552249148,-0.11184520038844846,0.001088189379494963,0.1997515180837131,-0.2490141043095443,-0.3819724418813296,-0.1325341465875207,-0.19820709532028224,-0.003425557074929437,-0.45246194502165604,0.005396393019298072,-0.1323641419426035,-0.4052975480414445,0.2291979648412201,-0.3919450130003414,-0.5698637930754562,-0.1493999196935597,0.3517880575316437,0.1437377203804538,0.9930796864717832,0.10798889415693312,-0.07739260368087846,-0.725002254208627,-0.17589434694655975,-0.5467818609903601,-0.09550623343615074,0.4055820143959812,0.3117377061318383,0.29835976773114115,-0.5753876349257228,-0.41677807593363736,0.4052327811256062,0.05074182851381796,-0.3450662427001359,0.855216576489241,0.24869778278985538
2015-04-30,-0.23288359160452207,0.6675549352626631,0.06314350519244676,-0.17354151408369148,1.3333054211566693,-0.2595724735247037,-0.12808950311349232,-0.2629207021331913,0.13545688182410334,0.29311698326304536,0.3571003077420553,-0.3910215281481209,0.04385007980177543,0.23175938014088845,0.11956018343531735,-0.7719182481998095,0.32522385150273936,0.18959677814923187,-0.2925160831458474,0.05836923946591762,0.1189771598380602,-0.029068517203382455,0.0001876850028205574,-0.2474591994925498,0.10566179833178081,0.30643676211476895,-0.3143547517398612,0.19927813781409315,-0.7561886245675431,-0.1564628818746016,-0.05915752969527663,0.7939601237632418,0.5058645369889287,-0.45117617546158006,1.1063275268641233,0.006647903545163954,0.35011589717510594,-0.001404453188325462,0.32200977344607656,0.5000489047371115,-0.7822389052658288,0.6246222905459188,0.14357339886399387,-0.2064023502317426,-0.9005293432531629,-0.11981629689671569,0.40792439570048833,0.38317100591199676,-0.2531175221781745,-0.6922196898454893,-0.0031490442942233537,-0.37815314402822475,-0.8973127958100334,-0.43023818809201625,0.34393280549704425,0.13689990897385856,0.054421577431935646,0.6863622337614355,0.061676684884022816,0.42570746591770314,-0.35510966346445216,-1.8995723601554755,0.7402402121723621
2015-05-01,-0.7277963547858463,-0.9695147723496957,-0.0620353188063098,-0.09073554487128928,-0.06257714448902979,-0.2116876654710553,0.030271042848821712,-0.19655480716475848,0.11563691851892262,0.7863999020393585,0.010535750036321357,-0.286618483756596,-0.28892253867848416,0.3695088132627329,0.16233554865360222,0.36890704755767595,-0.0641855480492175,0.3062829449366077,-0.1673223409899627,0.05990399164707614,0.06640405950183625,0.06792457098780427,-0.30170290147192447,-0.2738938251804794,0.490043772120901,-0.10787125335029828,-0.6638062377236975,-0.3591723132050089,0.20625174209215139,0.24349858646434996,-0.10959722355755079,0.5034374332584155,-0.21684591266629338,-0.1421951745219129,0.10521193634912428,0.03320127468075123,0.092790675584099,-0.42098520054059657,-0.04777037918986985,-0.5327365788404019,-0.3287956155400337,-0.32096248554916185,-0.1623422388958427,-0.47442359256457123,-0.14266969897598644,-0.7112867276440977,-1.6097055460904217,-0.8218121895589183,-0.14143943073772888,-0.5964960704547073,-0.006048553582214023,0.1369381260923224,0.031217107028869703,0.16798527330764348,0.011675450151510457,0.28201330231970145,0.3908726750069289,0.6069163018558136,-0.13069696890224475,0.4907732195302865,0.17756222960486548,-1.041639052841701,0.5407616488128261
2015-05-04,-0.6876566417755593,0.20164692358710945,-0.1736537982629447,0.09981175567826309,-0.07554305891380073,0.10381339188024666,0.03733060819841915,0.05325263044401032,-1.208596983679176,0.39682780557061526,-0.4249889051498728,0.22647982418180923,0.46908289536144343,-0.6394921355525449,0.37833157109534293,0.02276230424503335,1.2242101298742731,0.05342919925071764,-0.01996702809182467,-0.33234052345507165,-0.27706733557235746,-0.12929227776074537,-0.03468683487738612,0.04620859699664893,-0.07873822785040487,0.02320259436580219,-0.0006201486422691347,0.21207210207994093,0.5521820540438923,-0.18562626850355957,-0.057191799771092094,0.2051940809038992,0.15154468660834094,0.1583212042429961,0.24167924946010044,-0.08351768799902688,0.24559104388275318,0.4070461963517762,0.0016354895195389162,-0.07133619707896509,0.3143820814745817,-0.2403162536642296,0.43649282144877705,0.1362038192744912,0.2422531875527429,-0.03147450491932329,-1.4458754560299678,-0.1969156593846223,0.0280378412159957,0.38426009550167173,0.09883962524259933,0.042525080175825215,-0.2020523098003009,-0.8027154847224802,0.061689794943353846,0.09731447641783264,-0.12576463330095522,-0.08897025729369867,0.018463257024688224,-0.02255995336795917,-0.06746780237725403,-0.37701215270260335,-0.40094890783286674
2015-05-05,0.2107919069471653,0.41095355404853995,0.027270886525347773,0.02766006069196055,0.027063795110012744,0.9671339081399103,-0.0033248136190026636,0.1735570827768296,-0.7554739589427409,-0.256533863229433,0.7401528155506377,0.10511743577534295,0.06031767401185667,0.024689486303106307,-0.537381528107866,-0.6118941113234782,0.41863409725633294,-0.10857963836267634,-0.342487743869127,0.3196735346702216,-0.10452863922502052,0.08040236542087575,0.15057611761293013,-0.2086255895726801,0.02785366410477271,-0.6256016855473614,0.2752571031402717,-0.009508214285891214,0.13901186883200678,0.07579848684177325,0.06633489460357514,-0.4186835000674683,0.13288607228997432,-0.2660037732096658,-0.2517154322871536,-0.017909923930524606,0.21231028159736548,-0.157803399391408,-0.14146485026881375,0.7979756402878456,0.26026088510282624,-0.013022001362884988,0.13670576600336842,-0.14566434177894527,0.27332937522930245,0.13603663298033522,0.24715478559299828,0.03419859514352314,0.025480185460602527,-0.1952260633535097,0.037439297893099015,-0.19754091282730127,-0.08408470447009549,0.10304174196025793,-0.1899882334159446,-0.30068245583524617,-0.11384239674460339,0.07147535589102111,0.15385865062110324,-0.05769111479559213,-0.1819629877162167,-0.10313465754548179,0.6355956119158839
2015-05-06,0.4428446316006032,0.13990872895398004,-0.07292863001795957,-0.08053131671296102,0.19531480340235458,-0.1749066659679334,0.19914958719520934,0.26508284225721696,3.2394796188865063,-0.04119549302100049,-2.329442549876732,-0.07586852161668564,-0.3879165867028513,0.7617632735002476,-0.2460938837627081,-0.471084019514259,0.0730439323254805,0.08133211749351198,0.5676046208203998,-0.5659445840451933,0.11485750457302554,-0.1505283828184928,-0.6700316740926623,-0.23157075074488154,-0.37054250558075974,1.1511907178819258,0.3477638831195029,-0.1422495276332096,0.26865921714543056,-0.39673311872373057,-0.017770027980838526,0.18199851693871685,0.09375214341605562,-0.07021771743559235,-0.15590964128159182,-0.24540121766897427,-0.13963964892800282,-0.21803536230506615,0.0751681166021975,0.6176297357311963,-0.28005513526298165,0.6249501299770688,-0.24536702211683337,0.565752084892535,0.4799833128125052,-0.021941765641719114,0.018156748344959114,-0.2915749263736013,-0.028100887847996317,-0.04742540124870983,-0.09869816398482084,-0.32344580347687685,0.23705431090664122,0.2805700931148357,-0.2065361290734711,0.7721234489602231,0.016444412758348452,0.18075180025166998,0.35767525193021377,0.42834300206510284,-0.32038109794011704,0.005081541443026072,-1.6167017830336603
2015-05-07,0.5661190266636155,0.316301365443453,-0.07034199582747908,0.2211877992350618,0.19938852770588728,-0.48463990337424906,-0.006213647252433896,0.16042180366437492,-1.8831955345827567,-0.394882437965987,-0.7709807883596851,-0.3504816546301243,-0.5576028119595985,0.1166227404652376,0.053753692207641375,1.1155177004771895,-0.06644819429922677,0.13424744178200435,0.6935168732807513,-0.1582152629345127,-0.18678282474927124,0.04768439468238396,0.23951003052085845,0.03592049339340657,0.14298393092522443,0.2218788866898142,0.30754777736836597,-0.2059419002070144,0.011682152768568859,-0.16127902361344026,0.14435946393092888,0.0835115782966139,0.31086323618406403,0.22221197307732535,-0.15772322271389042,0.003952630242424582,0.2090986072329051,1.5364704237802047,-0.0754878622259135,-0.20648182754865915,-0.24719518000469207,0.1515190971480743,0.2615479413120802,-0.052603333745199606,0.11112566614790739,-0.03906451100629554,-0.1511560392203714,-0.20796685403950477,0.12268851589746407,-0.3034843378152956,0.07762577717870853,-0.1668285080144411,0.25790564304104513,0.29797019776288025,-0.09688633392439576,-0.1886438260107778,0.1397020252872025,-0.0016020286212720372,-0.004715580613431559,0.21913782662151735,-0.09357148526461806,0.34760732205334455,0.01854657992276362
2015-05-08,-1.400681637151773,-0.40920778228854526,0.08047048298280952,0.2572234048797946,-0.17380474896294715,0.04822958377450566,-0.06620104174940784,-0.25709489467669994,0.3076851561885831,0.6678652342064868,0.5726111640749685,0.23820501845528758,0.16875303340455294,1.977860262326329,0.7048633949155311,0.07703551681505112,-0.48418433685729695,0.025375427139063902,-0.44577634905713537,-0.03240677581577352,0.011753784046452605,0.08413766720716817,0.1867561374005236,-0.16397760245988868,0.26659941875329785,0.1951958548542158,-0.23082490894199392,0.6379217811667905,-0.08290857033867154,0.1413009152473979,0.06269336376113153,0.09859323027886753,-0.16668307441639246,-0.13359656834725048,0.8203880869592688,0.061595504872625294,0.023003070248263948,0.6043664257050914,-0.03357388405476243,0.046926051068869,2.659866141993032,-0.003997284981087993,0.385093549711329,0.6447253948892401,-0.041166140768136905,0.13998727944984599,0.12582473711300354,-0.9617602853627748,0.1325617754765765,-1.1396403929436993,0.09123409685479963,0.19477324068688692,-0.08871555672030398,0.08584595258135391,0.3177136427653061,-0.3093781431583778,-0.027901197725493845,-0.019026410101889893,-0.25466653763736363,-0.41676507357974407,0.35584693464091144,0.23682410122106504,0.4669751526799833
